visit_id,date,country,traffic_source,device_type,browser,page,session_duration_sec,pages_viewed,bounce,conversion
1402,2025-12-03,China,Direct,Desktop,Chrome,/products,783,7,0,0
1403,2025-12-31,Pakistan,Social Media,Desktop,Chrome,/home,1177,12,0,0
1404,2025-07-20,Pakistan,Paid Ads,Mobile,Firefox,/products,1093,2,0,0
1405,2025-06-03,Canada,Direct,Desktop,Edge,/about,877,10,0,0
1406,2025-03-14,USA,Direct,Mobile,Chrome,/products,1108,5,0,0
1407,2025-07-20,Germany,Referral,Tablet,Opera,/about,12,5,0,0
1408,2025-10-23,France,Direct,Tablet,Chrome,/home,1608,3,0,0
1409,2025-01-17,USA,Email,Desktop,Edge,/products,757,3,0,0
1410,2025-05-09,Turkey,Paid Ads,Mobile,Firefox,/login,1481,13,0,0
1411,2025-08-05,France,Paid Ads,Mobile,Chrome,/blog,1774,12,0,0
1412,2025-03-02,Spain,Social Media,Mobile,Chrome,/login,284,3,0,0
1413,2025-04-14,China,Social Media,Desktop,Opera,/blog,1563,6,0,0
1414,2025-02-11,China,Social Media,Desktop,Opera,/pricing,1625,14,0,0
1415,2025-01-25,France,Email,Desktop,Chrome,/blog,224,4,1,0
1416,2025-02-08,Japan,Direct,Desktop,Chrome,/,1716,13,0,0
1417,2025-10-18,USA,Direct,Desktop,Opera,/,1518,3,1,0
1418,2025-05-11,Germany,Referral,Mobile,Edge,/,338,2,0,0
1419,2025-08-17,Canada,Email,Mobile,Safari,/home,264,13,1,0
1420,2025-04-18,UK,Social Media,Desktop,Safari,/login,1420,3,0,0
1421,2025-06-21,China,Organic Search,Mobile,Chrome,/blog,135,4,0,0
1422,2025-04-12,Japan,Referral,Desktop,Opera,/login,776,6,0,0
1423,2025-12-20,UK,Organic Search,Mobile,Firefox,/about,1617,4,0,1
1424,2025-01-12,Netherlands,Direct,Tablet,Firefox,/,1583,8,0,0
1425,2025-10-02,Netherlands,Referral,Tablet,Safari,/pricing,1357,3,0,0
1426,2025-04-11,Germany,Referral,Mobile,Edge,/home,1237,12,0,0
1427,2025-02-13,India,Paid Ads,Desktop,Safari,/pricing,1205,3,1,0
1428,2025-11-01,Australia,Direct,Desktop,Chrome,/blog,1768,3,0,0
1429,2025-01-17,Canada,Direct,Mobile,Edge,/products,226,8,0,1
1430,2025-11-26,China,Email,Tablet,Firefox,/pricing,1278,4,0,0
1431,2025-02-26,Canada,Referral,Desktop,Opera,/products,1369,1,0,0
1432,2025-11-07,Netherlands,Direct,Desktop,Opera,/home,1736,2,1,0
1433,2025-10-30,Spain,Referral,Mobile,Chrome,/pricing,1331,13,1,0
1434,2025-01-12,Spain,Email,Desktop,Safari,/pricing,841,14,1,0
1435,2025-11-14,UK,Email,Mobile,Chrome,/contact,191,10,1,0
1436,2025-03-21,Spain,Paid Ads,Mobile,Opera,/home,343,13,0,0
1437,2025-08-04,Indonesia,Referral,Desktop,Firefox,/home,520,13,0,0
1438,2025-12-05,India,Direct,Desktop,Opera,/,392,14,0,0
1439,2025-09-21,UAE,Direct,Mobile,Edge,/blog,1750,2,1,0
1440,2025-05-29,UK,Referral,Mobile,Opera,/pricing,1232,14,1,1
1441,2025-03-22,China,Referral,Tablet,Opera,/login,341,3,0,0
1442,2025-08-03,Saudi Arabia,Referral,Desktop,Edge,/pricing,1198,6,0,0
1443,2025-07-17,UK,Social Media,Desktop,Safari,/about,1275,8,1,0
1444,2025-07-19,Brazil,Direct,Mobile,Opera,/home,909,12,0,0
1445,2025-01-25,UAE,Email,Mobile,Chrome,/login,651,1,1,0
1446,2025-03-30,India,Direct,Desktop,Opera,/home,1260,9,0,1
1447,2025-09-25,UK,Social Media,Mobile,Chrome,/blog,643,1,0,0
1448,2025-05-23,UK,Referral,Desktop,Edge,/home,1589,10,0,0
1449,2025-02-28,Spain,Paid Ads,Desktop,Opera,/products,460,2,0,0
1450,2025-12-31,Turkey,Referral,Desktop,Edge,/products,205,3,0,0
1451,2025-01-26,UK,Referral,Mobile,Edge,/contact,1237,7,0,0
1452,2025-02-16,Pakistan,Social Media,Mobile,Safari,/products,467,9,1,0
1453,2025-10-15,Canada,Direct,Mobile,Opera,/products,839,3,0,0
1454,2025-09-23,China,Referral,Mobile,Chrome,/blog,266,8,1,0
1455,2025-01-16,Netherlands,Direct,Tablet,Chrome,/pricing,1562,9,0,0
1456,2025-07-18,Pakistan,Organic Search,Desktop,Opera,/products,1305,10,1,0
1457,2025-10-09,Pakistan,Email,Desktop,Safari,/login,18,7,0,0
1458,2025-03-27,USA,Direct,Desktop,Safari,/contact,770,4,0,0
1459,2025-09-07,Saudi Arabia,Paid Ads,Desktop,Safari,/home,958,4,0,0
1460,2025-09-27,Japan,Email,Mobile,Chrome,/products,1234,4,0,0
1461,2025-12-01,Spain,Paid Ads,Mobile,Edge,/contact,1092,6,1,0
1462,2025-04-27,Indonesia,Referral,Mobile,Safari,/blog,896,4,0,0
1463,2025-01-07,Indonesia,Email,Desktop,Chrome,/about,402,5,0,1
1464,2025-05-17,Saudi Arabia,Direct,Desktop,Chrome,/about,1685,9,1,0
1465,2025-06-25,Brazil,Email,Mobile,Edge,/about,1152,12,0,0
1466,2025-11-24,Brazil,Referral,Desktop,Opera,/home,1586,7,1,0
1467,2025-11-11,Germany,Social Media,Mobile,Opera,/contact,408,8,0,0
1468,2025-08-03,China,Paid Ads,Tablet,Safari,/products,340,5,1,1
1469,2025-03-23,Mexico,Referral,Mobile,Safari,/pricing,1300,5,0,0
1470,2025-08-11,Mexico,Social Media,Mobile,Edge,/home,1553,13,1,0
1471,2025-04-13,South Africa,Email,Mobile,Safari,/home,1728,11,0,0
1472,2025-09-30,Netherlands,Email,Desktop,Edge,/about,489,7,0,0
1473,2025-01-14,South Africa,Referral,Mobile,Chrome,/pricing,143,11,0,0
1474,2025-06-08,Netherlands,Direct,Desktop,Safari,/about,1726,13,0,0
1475,2025-06-01,Mexico,Email,Desktop,Chrome,/home,925,14,0,0
1476,2025-04-18,Turkey,Direct,Mobile,Firefox,/products,944,12,0,0
1477,2025-07-07,Germany,Direct,Mobile,Edge,/about,364,8,0,1
1478,2025-10-28,Spain,Direct,Desktop,Firefox,/about,593,9,1,0
1479,2025-04-08,China,Organic Search,Mobile,Safari,/login,1531,14,0,0
1480,2025-05-11,South Africa,Social Media,Mobile,Chrome,/about,634,2,1,0
1481,2025-10-20,Italy,Social Media,Mobile,Safari,/home,1140,3,0,0
1482,2025-06-20,Netherlands,Email,Mobile,Firefox,/products,299,12,0,0
1483,2025-07-02,UK,Email,Desktop,Safari,/pricing,834,12,1,0
1484,2025-12-30,South Africa,Direct,Tablet,Opera,/,638,2,1,0
1485,2025-02-08,UK,Organic Search,Desktop,Firefox,/pricing,1028,10,0,0
1486,2025-01-15,Australia,Direct,Mobile,Safari,/products,641,7,0,0
1487,2025-01-04,Japan,Organic Search,Desktop,Chrome,/blog,1180,12,0,0
1488,2025-12-15,Italy,Direct,Mobile,Safari,/about,336,2,0,1
1489,2025-07-29,Saudi Arabia,Paid Ads,Desktop,Chrome,/pricing,1448,12,0,0
1490,2025-06-10,Turkey,Paid Ads,Mobile,Opera,/blog,219,14,0,0
1491,2025-01-16,Saudi Arabia,Referral,Desktop,Safari,/blog,1329,2,0,0
1492,2025-04-18,South Africa,Direct,Desktop,Opera,/products,1431,14,0,0
1493,2025-11-07,India,Email,Mobile,Firefox,/products,1136,14,1,1
1494,2025-08-15,Saudi Arabia,Social Media,Mobile,Chrome,/login,645,2,1,0
1495,2025-06-19,South Africa,Referral,Tablet,Firefox,/about,1790,12,0,0
1496,2025-02-03,China,Email,Desktop,Chrome,/,1541,13,0,1
1497,2025-09-08,Japan,Paid Ads,Mobile,Opera,/contact,877,4,0,0
1498,2025-09-04,India,Direct,Mobile,Edge,/home,1242,1,1,0
1499,2025-09-26,France,Referral,Desktop,Safari,/pricing,437,2,0,1
1500,2025-05-21,Italy,Direct,Desktop,Opera,/products,402,3,0,0
1501,2025-10-01,Australia,Paid Ads,Mobile,Chrome,/pricing,835,7,0,0
1502,2025-04-06,USA,Referral,Tablet,Chrome,/contact,925,10,0,0
1503,2025-08-15,Australia,Paid Ads,Mobile,Chrome,/contact,1142,1,0,0
1504,2025-02-08,Indonesia,Organic Search,Mobile,Chrome,/about,357,6,1,0
1505,2025-10-29,Japan,Paid Ads,Mobile,Safari,/blog,59,3,0,0
1506,2025-01-29,UK,Direct,Desktop,Firefox,/about,925,3,0,0
1507,2025-11-14,Italy,Social Media,Mobile,Edge,/home,1138,4,0,0
1508,2025-09-02,Germany,Paid Ads,Mobile,Safari,/,1453,13,0,0
1509,2025-08-24,Germany,Email,Desktop,Chrome,/pricing,1406,4,0,0
1510,2025-07-04,South Africa,Social Media,Mobile,Safari,/home,1060,7,0,1
1511,2025-09-29,Turkey,Organic Search,Desktop,Opera,/login,977,3,0,0
1512,2025-08-24,Indonesia,Referral,Tablet,Chrome,/,809,8,1,0
1513,2025-08-27,Spain,Referral,Mobile,Edge,/pricing,1306,8,1,0
1514,2025-09-23,Indonesia,Social Media,Desktop,Chrome,/home,1026,11,0,0
1515,2025-12-25,Saudi Arabia,Referral,Mobile,Edge,/products,658,13,1,0
1516,2025-12-06,India,Paid Ads,Mobile,Edge,/pricing,1373,7,1,0
1517,2025-03-06,UAE,Social Media,Desktop,Firefox,/home,310,2,0,0
1518,2025-06-26,Italy,Direct,Mobile,Firefox,/contact,1513,5,0,0
1519,2025-01-03,Indonesia,Paid Ads,Mobile,Safari,/,1577,6,0,0
1520,2025-05-22,France,Paid Ads,Mobile,Safari,/home,1590,12,0,0
1521,2025-06-07,Saudi Arabia,Paid Ads,Desktop,Edge,/products,1298,10,1,1
1522,2025-11-20,USA,Direct,Mobile,Chrome,/about,1575,4,0,0
1523,2025-05-26,Brazil,Organic Search,Desktop,Opera,/pricing,1629,13,0,0
1524,2025-10-20,Turkey,Email,Mobile,Opera,/login,175,10,0,1
1525,2025-06-02,Australia,Referral,Desktop,Chrome,/pricing,325,5,0,1
1526,2025-07-12,Spain,Social Media,Tablet,Chrome,/pricing,10,14,0,1
1527,2025-03-14,France,Organic Search,Mobile,Firefox,/products,1029,9,0,0
1528,2025-11-01,USA,Social Media,Mobile,Opera,/,1794,11,0,0
1529,2025-12-10,Italy,Referral,Mobile,Edge,/pricing,1294,7,1,0
1530,2025-05-20,Australia,Direct,Desktop,Safari,/,72,2,1,0
1531,2025-07-06,Saudi Arabia,Paid Ads,Desktop,Firefox,/home,492,11,1,0
1532,2025-10-20,Germany,Paid Ads,Mobile,Opera,/contact,1709,1,1,0
1533,2025-03-02,Turkey,Direct,Tablet,Chrome,/login,1354,2,1,0
1534,2025-07-17,Japan,Organic Search,Desktop,Opera,/contact,1234,3,0,0
1535,2025-10-22,Mexico,Organic Search,Mobile,Edge,/,231,11,0,0
1536,2025-11-15,Indonesia,Social Media,Mobile,Firefox,/,161,2,0,0
1537,2025-10-29,Indonesia,Direct,Mobile,Chrome,/contact,653,11,0,0
1538,2025-12-10,Italy,Organic Search,Desktop,Edge,/pricing,635,3,0,0
1539,2025-01-11,France,Direct,Desktop,Safari,/blog,1495,10,1,0
1540,2025-03-03,Brazil,Referral,Desktop,Firefox,/blog,226,11,0,0
1541,2025-11-29,Saudi Arabia,Paid Ads,Mobile,Edge,/products,205,11,0,0
1542,2025-08-14,France,Paid Ads,Mobile,Edge,/login,1235,12,0,0
1543,2025-06-02,UAE,Paid Ads,Mobile,Chrome,/about,1004,14,0,1
1544,2025-07-18,Pakistan,Direct,Tablet,Safari,/contact,1024,12,1,0
1545,2025-02-21,Japan,Direct,Mobile,Edge,/contact,656,9,0,0
1546,2025-09-17,Canada,Social Media,Mobile,Firefox,/products,1267,4,0,0
1547,2025-02-28,Turkey,Paid Ads,Mobile,Edge,/login,1174,12,0,0
1548,2025-03-13,UAE,Social Media,Desktop,Opera,/blog,717,9,1,0
1549,2025-05-28,South Africa,Paid Ads,Tablet,Firefox,/home,1531,11,0,0
1550,2025-12-15,Netherlands,Social Media,Mobile,Firefox,/pricing,1588,3,0,1
1551,2025-03-04,Canada,Social Media,Desktop,Edge,/pricing,1090,12,1,0
1552,2025-11-06,Italy,Referral,Desktop,Chrome,/home,1537,1,0,0
1553,2025-08-31,Japan,Social Media,Desktop,Firefox,/home,1175,11,0,1
1554,2025-11-26,Pakistan,Direct,Mobile,Opera,/login,731,5,0,0
1555,2025-04-17,Japan,Social Media,Mobile,Chrome,/blog,1617,10,1,0
1556,2025-08-14,Spain,Paid Ads,Tablet,Chrome,/products,1769,10,0,0
1557,2025-11-09,South Africa,Social Media,Tablet,Chrome,/home,1572,14,0,1
1558,2025-08-06,France,Organic Search,Desktop,Firefox,/products,649,2,0,1
1559,2025-08-29,Spain,Email,Mobile,Chrome,/login,115,4,0,1
1560,2025-09-16,Germany,Paid Ads,Desktop,Edge,/about,174,2,0,0
1561,2025-09-19,UK,Organic Search,Mobile,Chrome,/,224,2,0,0
1562,2025-01-05,UAE,Paid Ads,Mobile,Opera,/pricing,1104,13,0,0
1563,2025-09-18,Japan,Direct,Mobile,Safari,/blog,1749,3,0,0
1564,2025-02-23,Japan,Email,Mobile,Opera,/pricing,1698,5,0,1
1565,2025-02-16,India,Email,Mobile,Firefox,/blog,1612,4,0,0
1566,2025-08-03,Australia,Direct,Desktop,Chrome,/login,99,2,0,0
1567,2025-06-26,USA,Email,Tablet,Chrome,/,883,11,0,0
1568,2025-01-09,Germany,Direct,Tablet,Edge,/pricing,1261,14,0,0
1569,2025-04-09,Spain,Organic Search,Desktop,Chrome,/,1112,14,1,0
1570,2025-01-20,Spain,Referral,Mobile,Opera,/login,617,10,0,0
1571,2025-08-29,Spain,Paid Ads,Tablet,Firefox,/blog,358,2,0,0
1572,2025-03-02,UK,Direct,Desktop,Safari,/home,903,14,0,0
1573,2025-06-27,Japan,Paid Ads,Mobile,Chrome,/about,255,6,0,0
1574,2025-12-04,China,Organic Search,Desktop,Safari,/pricing,281,7,1,0
1575,2025-03-03,Pakistan,Referral,Mobile,Chrome,/,412,12,0,1
1576,2025-05-25,Germany,Organic Search,Desktop,Firefox,/contact,1702,10,0,0
1577,2025-08-04,South Africa,Email,Mobile,Opera,/pricing,1149,6,0,1
1578,2025-01-03,Canada,Paid Ads,Desktop,Firefox,/pricing,1468,7,0,0
1579,2025-06-09,India,Referral,Mobile,Safari,/pricing,1563,1,0,0
1580,2025-08-15,Italy,Email,Tablet,Chrome,/products,1475,6,0,0
1581,2025-09-26,Italy,Referral,Mobile,Safari,/,1205,11,1,0
1582,2025-04-30,China,Email,Mobile,Opera,/,1049,3,1,0
1583,2025-03-30,USA,Organic Search,Mobile,Firefox,/pricing,970,1,0,0
1584,2025-11-25,Germany,Direct,Desktop,Safari,/login,1785,8,0,0
1585,2025-03-09,Australia,Paid Ads,Desktop,Safari,/login,907,4,1,0
1586,2025-12-23,Canada,Social Media,Tablet,Opera,/home,1089,10,0,0
1587,2025-04-08,Spain,Social Media,Mobile,Chrome,/pricing,1624,8,0,0
1588,2025-09-24,Saudi Arabia,Organic Search,Desktop,Safari,/products,1136,10,1,0
1589,2025-04-15,Brazil,Paid Ads,Mobile,Opera,/blog,293,14,0,0
1590,2025-11-19,Italy,Paid Ads,Desktop,Chrome,/products,1738,11,0,0
1591,2025-05-03,Turkey,Organic Search,Desktop,Chrome,/login,526,4,0,0
1592,2025-01-29,Brazil,Paid Ads,Tablet,Firefox,/home,627,4,0,1
1593,2025-05-17,Netherlands,Direct,Mobile,Opera,/login,1311,12,1,0
1594,2025-07-14,Spain,Organic Search,Mobile,Chrome,/login,621,14,0,1
1595,2025-08-14,France,Direct,Tablet,Firefox,/login,759,10,1,0
1596,2025-11-28,India,Paid Ads,Mobile,Edge,/pricing,1302,4,0,0
1597,2025-06-19,UK,Organic Search,Mobile,Opera,/login,409,6,0,0
1598,2025-01-09,Saudi Arabia,Paid Ads,Desktop,Edge,/,1536,14,0,0
1599,2025-02-09,Germany,Organic Search,Desktop,Chrome,/about,95,9,0,0
1600,2025-01-25,Netherlands,Paid Ads,Mobile,Opera,/contact,329,5,0,0
1601,2025-09-18,Brazil,Direct,Mobile,Firefox,/pricing,1065,12,0,0
1602,2025-08-14,Canada,Direct,Mobile,Chrome,/home,345,13,1,0
1603,2025-05-04,Canada,Paid Ads,Desktop,Opera,/,60,10,1,0
1604,2025-02-07,Turkey,Organic Search,Desktop,Opera,/products,1112,14,0,0
1605,2025-11-24,India,Social Media,Mobile,Edge,/login,1731,8,0,0
1606,2025-09-08,Saudi Arabia,Direct,Desktop,Chrome,/blog,183,8,1,0
1607,2025-06-25,Italy,Direct,Mobile,Firefox,/blog,1651,4,0,0
1608,2025-03-31,Mexico,Email,Desktop,Firefox,/about,510,11,0,1
1609,2025-02-06,Australia,Social Media,Desktop,Chrome,/pricing,1608,10,1,0
1610,2025-11-12,Germany,Paid Ads,Mobile,Chrome,/products,85,9,0,0
1611,2025-06-25,India,Organic Search,Mobile,Safari,/about,325,9,0,0
1612,2025-10-11,USA,Email,Desktop,Edge,/contact,1406,5,0,0
1613,2025-03-22,Mexico,Paid Ads,Desktop,Chrome,/contact,1114,6,0,0
1614,2025-04-24,UAE,Referral,Mobile,Chrome,/about,1673,5,0,0
1615,2025-02-09,Turkey,Direct,Desktop,Safari,/home,1728,3,0,1
1616,2025-10-28,Saudi Arabia,Referral,Mobile,Safari,/blog,1788,11,1,0
1617,2025-08-12,China,Direct,Tablet,Opera,/products,706,8,0,0
1618,2025-11-14,Italy,Direct,Desktop,Firefox,/pricing,1019,9,0,0
1619,2025-12-15,Brazil,Referral,Tablet,Edge,/login,741,4,0,0
1620,2025-04-25,Turkey,Referral,Desktop,Opera,/,1104,9,1,0
1621,2025-07-05,Japan,Paid Ads,Mobile,Chrome,/pricing,978,9,1,0
1622,2025-11-19,UK,Email,Mobile,Safari,/pricing,863,7,1,0
1623,2025-02-25,France,Email,Tablet,Firefox,/products,675,8,0,0
1624,2025-02-09,India,Referral,Desktop,Opera,/blog,1790,3,1,0
1625,2025-12-20,Pakistan,Paid Ads,Mobile,Firefox,/products,661,5,0,0
1626,2025-02-09,USA,Email,Tablet,Safari,/,1104,3,0,0
1627,2025-12-13,Pakistan,Paid Ads,Mobile,Opera,/about,55,7,0,0
1628,2025-08-25,Mexico,Paid Ads,Mobile,Opera,/products,1080,6,0,0
1629,2025-10-16,Italy,Direct,Desktop,Firefox,/home,1624,11,1,0
1630,2025-09-19,UAE,Email,Mobile,Safari,/pricing,1455,3,0,0
1631,2025-08-04,UAE,Email,Desktop,Chrome,/blog,158,9,0,0
1632,2025-05-27,Australia,Direct,Desktop,Opera,/login,919,12,0,0
1633,2025-12-02,Germany,Referral,Mobile,Chrome,/contact,1163,1,0,0
1634,2025-06-17,Spain,Direct,Desktop,Safari,/,465,10,0,0
1635,2025-04-02,Pakistan,Email,Tablet,Opera,/contact,1672,3,0,0
1636,2025-12-19,Germany,Email,Tablet,Opera,/pricing,886,11,0,0
1637,2025-02-28,Turkey,Referral,Mobile,Chrome,/products,1664,10,0,0
1638,2025-02-28,Indonesia,Direct,Mobile,Edge,/contact,975,11,1,0
1639,2025-10-31,Japan,Organic Search,Mobile,Chrome,/home,878,7,1,0
1640,2025-06-18,Australia,Organic Search,Desktop,Chrome,/products,1538,3,1,0
1641,2025-09-26,China,Referral,Mobile,Edge,/pricing,938,14,1,0
1642,2025-12-29,USA,Direct,Desktop,Safari,/contact,1033,3,0,0
1643,2025-02-14,China,Direct,Desktop,Safari,/login,1010,2,1,0
1644,2025-12-11,Spain,Paid Ads,Mobile,Opera,/about,783,9,0,1
1645,2025-06-30,Germany,Email,Mobile,Firefox,/,253,11,1,0
1646,2025-06-19,China,Social Media,Mobile,Firefox,/contact,483,4,0,0
1647,2025-12-22,Canada,Referral,Desktop,Opera,/login,391,10,1,0
1648,2025-07-10,Japan,Social Media,Mobile,Firefox,/about,1136,13,0,0
1649,2025-06-04,UK,Social Media,Desktop,Chrome,/about,498,6,0,0
1650,2025-07-07,UK,Referral,Mobile,Chrome,/contact,1070,2,0,0
1651,2025-01-07,Spain,Direct,Mobile,Edge,/blog,1687,9,0,0
1652,2025-05-13,Turkey,Referral,Mobile,Edge,/contact,1582,7,1,0
1653,2025-08-23,Italy,Social Media,Desktop,Opera,/pricing,1553,10,0,0
1654,2025-02-14,Germany,Email,Desktop,Opera,/about,1776,5,0,0
1655,2025-11-10,China,Email,Desktop,Opera,/,1366,7,1,0
1656,2025-09-06,Japan,Email,Mobile,Chrome,/pricing,406,14,0,0
1657,2025-01-31,France,Direct,Tablet,Firefox,/home,305,4,0,0
1658,2025-01-23,Mexico,Organic Search,Desktop,Opera,/products,116,13,0,0
1659,2025-06-09,South Africa,Referral,Mobile,Opera,/contact,869,10,0,0
1660,2025-12-29,Australia,Email,Mobile,Chrome,/blog,963,13,1,0
1661,2025-06-07,Turkey,Referral,Mobile,Chrome,/,539,7,1,0
1662,2025-02-08,Japan,Email,Mobile,Chrome,/blog,1116,2,1,1
1663,2025-03-23,Saudi Arabia,Direct,Mobile,Firefox,/blog,943,7,0,0
1664,2025-12-22,Italy,Organic Search,Desktop,Opera,/blog,297,4,0,0
1665,2025-09-15,Pakistan,Organic Search,Desktop,Safari,/contact,715,4,0,0
1666,2025-07-25,Brazil,Email,Desktop,Safari,/,1494,1,1,0
1667,2025-03-18,Brazil,Direct,Tablet,Opera,/,224,12,0,0
1668,2025-01-12,Spain,Paid Ads,Tablet,Opera,/about,1314,3,0,0
1669,2025-10-22,Indonesia,Referral,Mobile,Opera,/blog,741,5,0,0
1670,2025-08-12,Australia,Referral,Desktop,Opera,/about,1492,5,0,0
1671,2025-01-13,Spain,Social Media,Mobile,Firefox,/about,353,2,1,0
1672,2025-02-15,China,Direct,Desktop,Safari,/products,203,4,0,0
1673,2025-06-04,China,Social Media,Desktop,Edge,/contact,167,1,0,0
1674,2025-04-23,Germany,Email,Mobile,Safari,/contact,474,9,0,0
1675,2025-08-21,Turkey,Social Media,Tablet,Safari,/pricing,113,1,1,0
1676,2025-01-17,Australia,Organic Search,Tablet,Chrome,/login,43,6,0,0
1677,2025-12-26,Australia,Referral,Mobile,Opera,/about,1135,7,0,1
1678,2025-08-11,USA,Social Media,Desktop,Opera,/contact,648,3,0,0
1679,2025-12-20,Saudi Arabia,Organic Search,Desktop,Opera,/blog,1759,12,0,0
1680,2025-07-07,Turkey,Direct,Desktop,Chrome,/login,334,1,1,0
1681,2025-12-10,Mexico,Social Media,Mobile,Firefox,/home,700,7,0,0
1682,2025-12-31,India,Email,Mobile,Firefox,/blog,601,3,1,0
1683,2025-06-12,Turkey,Email,Mobile,Edge,/,150,13,0,0
1684,2025-11-22,Japan,Email,Mobile,Firefox,/contact,483,10,1,0
1685,2025-03-15,Netherlands,Referral,Desktop,Firefox,/login,1064,12,1,0
1686,2025-08-21,South Africa,Social Media,Desktop,Opera,/contact,893,12,0,0
1687,2025-08-12,Saudi Arabia,Direct,Mobile,Safari,/pricing,72,6,0,0
1688,2025-11-15,South Africa,Social Media,Desktop,Firefox,/about,1593,13,0,0
1689,2025-03-01,France,Referral,Mobile,Firefox,/home,1120,12,0,1
1690,2025-12-01,Mexico,Organic Search,Mobile,Chrome,/contact,313,14,0,0
1691,2025-08-10,Mexico,Referral,Mobile,Edge,/pricing,1094,6,0,1
1692,2025-02-06,Japan,Email,Desktop,Chrome,/pricing,405,14,1,0
1693,2025-10-05,Australia,Organic Search,Desktop,Opera,/home,343,12,0,0
1694,2025-07-15,USA,Email,Mobile,Safari,/blog,795,4,1,0
1695,2025-12-18,South Africa,Paid Ads,Mobile,Edge,/blog,420,12,0,0
1696,2025-08-30,India,Referral,Mobile,Chrome,/blog,293,11,0,0
1697,2025-11-20,UK,Referral,Mobile,Firefox,/products,475,6,1,0
1698,2025-08-07,Turkey,Direct,Mobile,Firefox,/about,89,11,0,0
1699,2025-07-11,Netherlands,Social Media,Mobile,Edge,/login,1725,10,0,0
1700,2025-01-17,France,Organic Search,Desktop,Firefox,/about,793,4,1,0
1701,2025-01-12,India,Organic Search,Mobile,Chrome,/blog,1110,13,1,0
1702,2025-07-12,India,Direct,Desktop,Chrome,/home,742,8,0,0
1703,2025-01-22,South Africa,Direct,Desktop,Firefox,/products,1573,9,0,0
1704,2025-04-30,Netherlands,Social Media,Mobile,Firefox,/about,1394,2,0,0
1705,2025-07-29,Brazil,Email,Mobile,Opera,/blog,86,7,0,0
1706,2025-11-02,Netherlands,Social Media,Tablet,Safari,/products,518,9,0,0
1707,2025-09-27,Spain,Referral,Mobile,Edge,/login,1197,9,0,0
1708,2025-07-11,Canada,Email,Tablet,Chrome,/home,1042,12,0,0
1709,2025-06-24,India,Paid Ads,Tablet,Edge,/blog,1208,5,1,0
1710,2025-10-12,China,Social Media,Mobile,Opera,/login,471,1,1,1
1711,2025-07-23,Italy,Direct,Mobile,Chrome,/,1340,6,0,0
1712,2025-06-13,Spain,Email,Mobile,Opera,/login,1621,8,0,1
1713,2025-09-08,Australia,Social Media,Tablet,Opera,/contact,254,1,0,0
1714,2025-08-15,Italy,Organic Search,Mobile,Firefox,/home,131,2,0,1
1715,2025-01-07,USA,Paid Ads,Desktop,Edge,/login,194,13,0,0
1716,2025-01-29,Saudi Arabia,Referral,Mobile,Edge,/login,41,13,0,0
1717,2025-02-02,UAE,Organic Search,Desktop,Firefox,/pricing,1007,1,0,0
1718,2025-05-14,Australia,Organic Search,Mobile,Edge,/pricing,771,5,1,0
1719,2025-03-20,Spain,Paid Ads,Desktop,Firefox,/login,578,2,1,0
1720,2025-02-27,South Africa,Referral,Mobile,Chrome,/login,319,10,1,1
1721,2025-01-26,Australia,Direct,Mobile,Opera,/home,1405,10,0,1
1722,2025-08-14,Italy,Email,Desktop,Opera,/pricing,1689,14,0,0
1723,2025-10-12,India,Referral,Desktop,Edge,/about,839,4,0,0
1724,2025-01-04,Japan,Social Media,Desktop,Safari,/home,1629,1,1,1
1725,2025-04-09,UAE,Organic Search,Mobile,Opera,/,1001,7,0,0
1726,2025-02-08,Germany,Social Media,Desktop,Firefox,/home,1089,8,0,0
1727,2025-09-28,Canada,Direct,Desktop,Safari,/blog,800,5,0,0
1728,2025-10-12,UAE,Social Media,Desktop,Safari,/blog,1306,2,0,0
1729,2025-06-06,Italy,Referral,Mobile,Opera,/products,473,8,0,0
1730,2025-03-16,Australia,Social Media,Desktop,Opera,/pricing,687,1,0,0
1731,2025-10-15,France,Direct,Mobile,Opera,/login,1489,7,0,0
1732,2025-05-10,South Africa,Direct,Desktop,Firefox,/contact,988,1,0,0
1733,2025-06-24,Indonesia,Direct,Mobile,Safari,/pricing,679,12,0,0
1734,2025-03-25,India,Referral,Desktop,Edge,/about,1282,6,0,0
1735,2025-01-22,South Africa,Direct,Mobile,Firefox,/home,707,13,1,0
1736,2025-01-27,India,Organic Search,Desktop,Chrome,/contact,1003,6,0,0
1737,2025-07-14,Germany,Direct,Mobile,Opera,/contact,87,5,0,0
1738,2025-12-03,Italy,Social Media,Tablet,Safari,/login,543,2,0,0
1739,2025-08-24,Indonesia,Email,Tablet,Firefox,/login,117,2,1,0
1740,2025-04-02,UK,Social Media,Mobile,Chrome,/pricing,1306,9,0,0
1741,2025-01-21,Saudi Arabia,Email,Mobile,Firefox,/contact,773,5,0,1
1742,2025-10-30,Australia,Social Media,Mobile,Firefox,/contact,24,5,0,0
1743,2025-12-23,Australia,Referral,Mobile,Edge,/blog,379,7,0,0
1744,2025-03-25,UAE,Social Media,Desktop,Edge,/,1337,6,0,0
1745,2025-09-19,UK,Referral,Mobile,Firefox,/login,1705,2,0,0
1746,2025-05-27,UK,Referral,Mobile,Chrome,/home,214,11,1,0
